Campaign_ID,Campaign_Name,Platform,Date,Impressions,Clicks,Conversions,Ad_Spend,Revenue
CAMP1906,Holiday Deals,TikTok Ads,19/03/2024,12569,197,25,3365.79,1635.14
CAMP1907,Retargeting Campaign,Affiliate,02/12/2024,6521,215,5,3187.35,326.55
CAMP1908,Summer Sale,Meta Ads,25/01/2024,79174,2582,70,539.48,8063.3
CAMP1909,Flash Sale,Google Ads,23/07/2024,71889,1614,234,4354.47,6767.01
CAMP1910,New Product Launch,Meta Ads,17/07/2024,110485,3308,389,3339.51,12471.42
CAMP1911,Clearance Event,Email Marketing,11/01/2025,86291,6321,622,1923.41,18418.14
CAMP1912,Brand Awareness,Affiliate,12/04/2024,133351,5491,386,1488.7,30893.15
CAMP1913,Holiday Deals,Email Marketing,19/02/2025,101530,5378,411,2244.88,9882.01
CAMP1914,Brand Awareness,Email Marketing,12/12/2024,63780,3529,397,4667.2,28872.96
CAMP1915,Holiday Deals,TikTok Ads,27/08/2024,119650,1859,230,1641.89,27236.28
CAMP1916,Retargeting Campaign,Meta Ads,24/09/2024,117127,3593,94,567.36,2303.89
CAMP1917,Holiday Deals,Affiliate,05/08/2024,113270,1881,199,2928.7,9022.27
CAMP1918,Retargeting Campaign,Affiliate,11/02/2024,136974,1525,177,2421.82,17455.33
CAMP1919,Flash Sale,Google Ads,12/02/2024,114117,8144,478,3018.6,31308.91
CAMP1920,Clearance Event,Affiliate,17/02/2025,74487,2524,351,4088.03,14428.5
CAMP1921,Holiday Deals,Affiliate,12/05/2024,32873,1326,29,2095.68,618.58
CAMP1922,Clearance Event,Email Marketing,20/12/2024,111192,7874,1146,3089.06,78698.4
CAMP1923,Brand Awareness,Email Marketing,15/02/2025,84339,1360,51,1115.85,5181.44
CAMP1924,New Product Launch,Google Ads,17/04/2024,131121,7264,758,2291.78,62615.28
CAMP1925,New Product Launch,Google Ads,03/06/2024,126484,2576,192,759,21166.37
CAMP1926,Clearance Event,Email Marketing,29/08/2024,10145,712,68,1166.42,5232.13
CAMP1927,Flash Sale,Google Ads,19/06/2024,7064,121,15,2272.58,923.53
CAMP1928,Clearance Event,Affiliate,01/11/2024,81224,1022,73,2664.11,6749.68
CAMP1929,Clearance Event,Meta Ads,31/12/2024,20913,982,73,1716.08,1923.63
CAMP1930,Flash Sale,Email Marketing,29/02/2024,134705,7218,750,2351.96,47717.25
CAMP1931,Summer Sale,TikTok Ads,06/01/2025,55384,2373,182,2636.65,14335.39
CAMP1932,Brand Awareness,Affiliate,01/01/2025,127805,2451,142,3614.65,16469.21
CAMP1933,Brand Awareness,Email Marketing,13/02/2025,47474,2541,144,3796.42,12485.61
CAMP1934,Summer Sale,Meta Ads,12/04/2024,45976,2409,79,2196.72,9430.76
CAMP1935,Retargeting Campaign,Meta Ads,17/04/2024,17333,1385,92,1451.88,8067.74
CAMP1936,Summer Sale,Affiliate,17/01/2024,21689,729,25,1288.11,1904.95
CAMP1937,Clearance Event,TikTok Ads,23/06/2024,98124,6265,752,2873.71,82443.09
CAMP1938,Holiday Deals,Google Ads,12/08/2024,124835,9660,1142,4878.37,112104.7
CAMP1939,Holiday Deals,Affiliate,22/01/2024,137987,2398,244,4380.17,27108.05
CAMP1940,Summer Sale,TikTok Ads,28/12/2024,120741,7647,648,4378.37,22958.36
CAMP1941,Brand Awareness,TikTok Ads,23/02/2025,41116,765,35,4854.26,3392.27
CAMP1942,Winter Promo,Meta Ads,18/02/2025,129168,4377,374,609.12,21409.12
CAMP1943,Flash Sale,TikTok Ads,18/11/2024,69343,1429,168,2224.27,7193.46
CAMP1944,Flash Sale,Email Marketing,28/07/2024,125259,9598,835,3474.55,95502.31
CAMP1945,Clearance Event,Meta Ads,29/01/2025,7607,458,39,533.99,2099.38
CAMP1946,Flash Sale,Meta Ads,10/08/2024,21113,792,19,4628.09,666.81
CAMP1947,Winter Promo,Affiliate,31/05/2024,114918,4382,475,2857.33,23955.34
CAMP1948,Brand Awareness,TikTok Ads,05/01/2024,78342,5720,568,904.94,34303.68
CAMP1949,New Product Launch,Affiliate,15/11/2024,120905,7111,962,3951.5,58153.45
CAMP1950,New Product Launch,TikTok Ads,13/02/2024,14691,699,49,3650.63,5291.39
CAMP1951,Retargeting Campaign,Meta Ads,17/02/2024,139131,6765,593,3833.82,21349.62
CAMP1952,Winter Promo,Affiliate,30/10/2024,72814,1958,236,3687.24,28012.13
CAMP1953,Holiday Deals,Google Ads,09/07/2024,73093,3938,260,429.12,22125.02
CAMP1954,Holiday Deals,Email Marketing,01/06/2024,6366,265,39,4065.86,4637.1
CAMP1955,New Product Launch,TikTok Ads,02/06/2024,79589,4511,568,2949.28,19310.38
CAMP1956,Flash Sale,Affiliate,12/01/2025,69915,1214,105,1124.27,10274.77
CAMP1957,Clearance Event,Google Ads,16/03/2024,116592,7927,242,498.53,26341.92
CAMP1958,Clearance Event,Meta Ads,16/08/2024,25466,912,80,3023.55,5751.56
CAMP1959,Flash Sale,TikTok Ads,26/10/2024,135764,7406,1107,3507.29,127063.68
CAMP1960,Flash Sale,Meta Ads,14/03/2024,137588,2600,292,821.05,26412.12
CAMP1961,Holiday Deals,Meta Ads,21/08/2024,129087,1585,64,2883.33,7178.86
CAMP1962,Holiday Deals,Affiliate,28/07/2024,33923,626,59,393.35,2084.5
CAMP1963,Brand Awareness,TikTok Ads,10/07/2024,84497,2583,61,885.77,6001.13
CAMP1964,Flash Sale,Google Ads,05/06/2024,79313,1990,251,2546.21,8090.43
CAMP1965,Brand Awareness,Google Ads,23/01/2024,114464,5000,301,2371.4,16188.48
CAMP1966,Flash Sale,Email Marketing,03/01/2025,39815,2521,215,2412.49,13973.48
CAMP1967,Clearance Event,Meta Ads,07/01/2025,90253,1466,148,3193.23,8691.08
CAMP1968,Flash Sale,TikTok Ads,03/10/2024,17011,1310,177,3732.38,14972.72
CAMP1969,Summer Sale,Google Ads,19/10/2024,85962,4235,152,2884.89,5964.89
CAMP1970,Winter Promo,Affiliate,24/09/2024,54648,3417,291,289.59,24975.2
CAMP1971,Summer Sale,Google Ads,20/05/2024,58950,1601,178,4460.75,11467.28
CAMP1972,Brand Awareness,Email Marketing,28/10/2024,16792,745,105,1831.79,3995.33
CAMP1973,Winter Promo,Affiliate,11/06/2024,105141,2944,102,676.8,3755.19
CAMP1974,Summer Sale,Meta Ads,10/05/2024,28495,592,85,3457.32,2200.77
CAMP1975,Brand Awareness,Meta Ads,14/01/2024,20335,627,20,883.81,2186.02
CAMP1976,Retargeting Campaign,Email Marketing,27/02/2025,36710,500,25,3065.62,1091.23
CAMP1977,Flash Sale,Google Ads,17/05/2024,20894,674,61,514.2,1396.33
CAMP1978,New Product Launch,Google Ads,17/05/2024,31610,861,79,3969.03,3986.44
CAMP1979,Flash Sale,Email Marketing,12/02/2024,136185,3301,481,1991.87,57013.35
CAMP1980,New Product Launch,Affiliate,04/08/2024,123421,1595,200,4813.35,16414.6
CAMP1981,Summer Sale,Google Ads,31/01/2024,131402,3827,201,3463.99,24104.76
CAMP1982,New Product Launch,Affiliate,18/09/2024,78744,1038,120,2902.79,6007.66
CAMP1983,Flash Sale,Google Ads,01/03/2025,41608,2527,378,4415.74,15530.14
CAMP1984,Brand Awareness,TikTok Ads,21/11/2024,73514,5776,646,1510.46,55703.1
CAMP1985,Brand Awareness,TikTok Ads,17/04/2024,125533,9682,607,4587.29,20257.15
CAMP1986,Winter Promo,Affiliate,31/08/2024,6121,447,48,2183.18,5257.29
CAMP1987,Clearance Event,Email Marketing,02/10/2024,26272,1710,178,572.11,4110.87
CAMP1988,Clearance Event,Google Ads,29/06/2024,103664,7041,468,1050.5,45300.8
CAMP1989,Winter Promo,Google Ads,24/08/2024,102119,7713,600,1263.3,13186.9
CAMP1990,Retargeting Campaign,TikTok Ads,08/04/2024,28584,1919,194,4080.39,8170.27
CAMP1991,Clearance Event,TikTok Ads,19/01/2024,78598,3497,390,3108.93,8078.28
CAMP1992,Flash Sale,Google Ads,22/05/2024,136157,6069,556,3367.22,42573.31
CAMP1993,Summer Sale,Google Ads,28/10/2024,38619,2402,87,4681.1,9182.67
CAMP1994,Retargeting Campaign,Meta Ads,13/12/2024,11060,878,96,2758.12,4348.04
CAMP1995,Clearance Event,Google Ads,06/08/2024,18595,1297,80,4252.84,4855.01
CAMP1996,Holiday Deals,Affiliate,26/08/2024,134911,4762,565,4442.25,23986.97
CAMP1997,Retargeting Campaign,Email Marketing,29/09/2024,122666,3942,279,1806.59,30134.75
CAMP1998,Winter Promo,Meta Ads,19/12/2024,116101,8944,1245,1145.01,65888.47
CAMP1999,Holiday Deals,Google Ads,15/01/2024,130820,5263,121,4026.66,13734.24
CAMP2000,Retargeting Campaign,Meta Ads,25/02/2024,129145,3446,221,461.28,11792.3
CAMP2001,New Product Launch,Google Ads,01/02/2025,119957,7615,771,2978.89,22014.73
CAMP2002,Winter Promo,Google Ads,12/07/2024,87124,6299,693,3956.7,18156.75
CAMP2003,Clearance Event,Google Ads,03/06/2024,118204,1726,186,2884.44,9205.45
CAMP2004,Flash Sale,Email Marketing,19/02/2024,112769,2967,290,3366.68,6107.59
CAMP2005,Flash Sale,Email Marketing,11/02/2025,117225,8392,843,1830.16,95898.4
CAMP2006,Winter Promo,Email Marketing,21/09/2024,91034,4656,158,258.99,14430.13
CAMP2007,New Product Launch,Affiliate,05/03/2024,138404,3867,288,3678.19,18565.18
CAMP2008,New Product Launch,Meta Ads,12/02/2025,16552,235,14,2292.07,1623.64
CAMP2009,Brand Awareness,TikTok Ads,25/10/2024,146857,9440,369,1681.64,20033.02
CAMP2010,Brand Awareness,Google Ads,22/09/2024,42906,601,51,4208.84,5399.38
CAMP2011,Flash Sale,TikTok Ads,10/04/2024,57526,3154,145,528.34,5645.66
CAMP2012,Clearance Event,Email Marketing,03/11/2024,91807,6393,598,1811.17,29877.97
CAMP2013,Brand Awareness,Meta Ads,23/02/2024,124092,8851,1224,2580.47,137082.32
CAMP2014,New Product Launch,Meta Ads,26/08/2024,60872,1627,187,4772.42,9939.33
CAMP2015,Flash Sale,Meta Ads,23/07/2024,53298,3614,75,247.48,4184.15
CAMP2016,Holiday Deals,Meta Ads,28/05/2024,120450,2843,273,3874.56,6658.6
CAMP2017,Winter Promo,Meta Ads,11/04/2024,79475,1763,238,3650.42,12847.66
CAMP2018,New Product Launch,Meta Ads,10/04/2024,10634,237,12,685.71,1237.73
CAMP2019,Summer Sale,Email Marketing,01/12/2024,34089,1148,54,2389.78,3076.06
CAMP2020,Brand Awareness,Meta Ads,26/09/2024,118696,8485,241,893.27,27092.15
CAMP2021,New Product Launch,Meta Ads,29/09/2024,104141,6103,374,2261.79,31271.75
CAMP2022,Winter Promo,Affiliate,27/10/2024,54571,3809,221,913.12,9882.49
CAMP2023,Retargeting Campaign,Meta Ads,17/09/2024,133185,3282,100,2459.2,8635.02
CAMP2024,Holiday Deals,Meta Ads,17/09/2024,106742,6681,693,2643.96,48412.13
CAMP2025,Clearance Event,Meta Ads,13/06/2024,103010,4819,399,4787.61,26882.95
CAMP2026,Flash Sale,Affiliate,28/11/2024,14595,357,48,2369.98,2085.05
CAMP2027,New Product Launch,TikTok Ads,05/08/2024,103850,5192,735,1995.72,55165.57
CAMP2028,Summer Sale,Google Ads,31/05/2024,121524,5628,280,397.49,19943.34
CAMP2029,Brand Awareness,Email Marketing,18/08/2024,127565,5137,348,2588.21,16461.08
CAMP2030,Winter Promo,Meta Ads,14/08/2024,66286,1895,56,4527.08,2769.3
CAMP2031,Holiday Deals,TikTok Ads,26/04/2024,30797,563,37,2820.93,1974.9
CAMP2032,Brand Awareness,TikTok Ads,03/06/2024,76949,1796,176,861.75,18567.99
CAMP2033,Retargeting Campaign,Google Ads,29/01/2025,83505,2482,161,4984.84,18447.62
CAMP2034,Winter Promo,Email Marketing,30/11/2024,139387,11046,1587,4354.24,67856.71
CAMP2035,New Product Launch,Email Marketing,29/04/2024,140220,7163,657,2449.94,66645.93
CAMP2036,Brand Awareness,Google Ads,09/06/2024,54242,2170,309,2204.9,19735.24
CAMP2037,Winter Promo,TikTok Ads,12/03/2024,38645,1213,140,2599.04,12023.87
CAMP2038,Brand Awareness,TikTok Ads,25/04/2024,114876,4572,538,3861.64,47909.9
CAMP2039,Retargeting Campaign,TikTok Ads,27/10/2024,11092,551,13,867.85,1530.42
CAMP2040,Brand Awareness,Affiliate,18/11/2024,107468,8448,393,2075.05,28865.48
CAMP2041,New Product Launch,Email Marketing,25/02/2024,91203,4547,357,4494.77,10468.72
CAMP2042,Holiday Deals,Affiliate,31/03/2024,13404,909,89,328.82,3551.09
CAMP2043,Flash Sale,TikTok Ads,15/04/2024,66089,2007,176,2382.39,10008.28
CAMP2044,Winter Promo,Meta Ads,16/06/2024,112704,4212,626,819.86,38712.67
CAMP2045,Holiday Deals,Email Marketing,15/04/2024,39060,2770,166,4125.9,14355.56
CAMP2046,Summer Sale,Affiliate,21/10/2024,86346,4414,376,3487.21,17876.58
CAMP2047,Winter Promo,Meta Ads,16/08/2024,21769,1474,145,1384.83,7668.93
CAMP2048,Clearance Event,Email Marketing,24/08/2024,15245,939,53,4428.77,3478.43
CAMP2049,Retargeting Campaign,Email Marketing,09/11/2024,50908,1988,86,3165.14,5435.86
CAMP2050,Flash Sale,Meta Ads,23/12/2024,30043,1128,161,1350.54,17235.69
CAMP2051,Retargeting Campaign,Affiliate,29/05/2024,22496,1324,150,1242.82,10402.31
CAMP2052,Holiday Deals,TikTok Ads,09/02/2024,32583,1476,179,2168.46,6530.62
CAMP2053,New Product Launch,Affiliate,23/01/2024,126154,1497,154,3442.99,10193.32
CAMP2054,Brand Awareness,Email Marketing,09/04/2024,108985,1378,72,3603.68,2422.66
CAMP2055,Clearance Event,Email Marketing,24/08/2024,22887,361,38,3625.19,2423.35
CAMP2056,Clearance Event,TikTok Ads,23/03/2024,49718,3415,337,1050.74,10923.9
CAMP2057,Flash Sale,Meta Ads,09/02/2024,7938,455,18,1918.82,750.01
CAMP2058,Winter Promo,Affiliate,20/04/2024,120882,7104,914,4095.26,76868.51
CAMP2059,Holiday Deals,Email Marketing,19/12/2024,85825,3525,344,433.59,19862.41
CAMP2060,New Product Launch,Meta Ads,10/07/2024,67531,1620,35,334.13,750.96
CAMP2061,New Product Launch,Google Ads,22/04/2024,30323,1994,255,1005.84,9359.71
CAMP2062,Flash Sale,Affiliate,25/02/2024,90758,2957,300,3198.43,34029.82
CAMP2063,Flash Sale,Email Marketing,02/03/2024,65924,1645,109,1033.38,6563.32
CAMP2064,Brand Awareness,Google Ads,18/07/2024,60775,2559,73,4112.41,6204.6
CAMP2065,Brand Awareness,Google Ads,04/02/2024,62294,2415,289,2597.96,34404.71
CAMP2066,Summer Sale,TikTok Ads,18/02/2024,90027,7085,783,3453.92,91796.32
CAMP2067,Summer Sale,TikTok Ads,30/03/2024,88353,6932,739,524.06,16084.25
CAMP2068,Clearance Event,Email Marketing,18/09/2024,65928,2982,332,263.8,7344.28
CAMP2069,Holiday Deals,TikTok Ads,01/05/2024,117328,7392,743,487.63,42687.11
CAMP2070,Retargeting Campaign,Meta Ads,18/03/2024,103500,2515,62,4632.36,4948.07
CAMP2071,Clearance Event,TikTok Ads,09/03/2024,77909,2510,306,390.12,30348.46
CAMP2072,Flash Sale,TikTok Ads,19/01/2025,11211,291,33,1845.1,1339.2
CAMP2073,Winter Promo,Meta Ads,14/02/2025,63312,3327,231,1743.86,14838.54
CAMP2074,Winter Promo,Google Ads,08/09/2024,23346,1791,47,4961.66,5349.89
CAMP2075,Summer Sale,Google Ads,29/03/2024,148876,10151,1432,1334.29,39833.16
CAMP2076,Clearance Event,TikTok Ads,25/03/2024,56782,1541,66,1395.05,3203.33
CAMP2077,Clearance Event,Meta Ads,19/05/2024,131136,2045,299,2111.57,10996.2
CAMP2078,Clearance Event,Email Marketing,15/09/2024,118621,7499,948,4009.08,20838.09
CAMP2079,Flash Sale,Email Marketing,12/02/2024,83703,4324,172,3687.91,7865.42
CAMP2080,Clearance Event,TikTok Ads,20/08/2024,79245,2873,283,545.31,9527.37
CAMP2081,Clearance Event,Meta Ads,20/03/2024,54709,563,74,3705.77,4249.51
CAMP2082,Flash Sale,Email Marketing,21/07/2024,102817,3792,227,4940.11,6157.02
CAMP2083,Winter Promo,Google Ads,16/07/2024,47562,1122,86,1425.24,9572.54
CAMP2084,Brand Awareness,Affiliate,29/12/2024,133089,7246,491,476.98,28739.86
CAMP2085,Flash Sale,Meta Ads,04/05/2024,130232,1616,203,3228.57,17791.44
CAMP2086,Summer Sale,TikTok Ads,05/11/2024,124398,9466,370,1387.59,28798.65
CAMP2087,Summer Sale,Google Ads,29/02/2024,29197,1608,223,2108.8,17531.38
CAMP2088,Holiday Deals,Affiliate,06/04/2024,115872,2503,188,3520.82,13172.16
CAMP2089,Flash Sale,Affiliate,06/06/2024,112900,7075,991,4373.21,30649.06
CAMP2090,Brand Awareness,Meta Ads,17/05/2024,59925,4500,322,1678.88,38222.22
CAMP2091,Clearance Event,Google Ads,19/02/2024,23308,1495,111,2200.84,5420.58
CAMP2092,Flash Sale,Meta Ads,31/03/2024,103212,2378,89,2535.06,6253.26
CAMP2093,Holiday Deals,Email Marketing,17/10/2024,60724,1396,38,1077.1,3644.83
CAMP2094,Retargeting Campaign,Email Marketing,13/08/2024,33624,2380,98,1607,5661.74
CAMP2095,Retargeting Campaign,Google Ads,24/06/2024,12776,651,53,3429.46,1594.29
CAMP2096,Winter Promo,TikTok Ads,19/01/2025,6894,390,47,400.92,1932.02
CAMP2097,Winter Promo,Email Marketing,04/11/2024,141334,11177,1329,4674.22,89472.5
CAMP2098,Brand Awareness,Affiliate,07/08/2024,93224,3351,454,4997.34,46164.86
CAMP2099,Brand Awareness,Email Marketing,12/07/2024,20005,1565,208,4070.1,4224.16
CAMP2100,Flash Sale,Meta Ads,14/01/2024,37216,2636,148,3556.47,15022.77
CAMP2101,Brand Awareness,Email Marketing,12/11/2024,129570,5965,631,215.02,52882.42
CAMP2102,Brand Awareness,Google Ads,20/11/2024,99425,7073,1032,3731.9,90602.32
CAMP2103,New Product Launch,Affiliate,05/09/2024,109900,6785,836,1872,95227.49
CAMP2104,Clearance Event,Google Ads,10/01/2025,105888,3237,146,887.17,10512.79
CAMP2105,Winter Promo,Meta Ads,11/09/2024,27830,865,92,2833.98,9888.03
CAMP2106,Summer Sale,Email Marketing,29/02/2024,131397,7408,380,1215.88,36223.6
CAMP2107,Holiday Deals,Google Ads,10/08/2024,12660,268,37,4532.71,3575.34
CAMP2108,New Product Launch,TikTok Ads,06/12/2024,129859,9947,1066,3394.29,119683.68
CAMP2109,Clearance Event,Google Ads,11/02/2025,92241,6552,924,3878.42,73982.78
CAMP2110,Brand Awareness,Email Marketing,02/01/2025,105047,5858,715,4837.99,45542.8
CAMP2111,New Product Launch,Meta Ads,12/05/2024,35327,1072,36,1833.14,2851.92
CAMP2112,New Product Launch,Google Ads,20/10/2024,101400,1918,116,2024.94,10868.25
CAMP2113,Retargeting Campaign,Google Ads,29/10/2024,145405,3386,238,2233.75,23116.49
CAMP2114,Summer Sale,Affiliate,05/12/2024,63233,1104,23,4291.34,1186.63
CAMP2115,Retargeting Campaign,Meta Ads,12/09/2024,124481,2529,143,3785.89,15002.52
CAMP2116,Winter Promo,Affiliate,12/06/2024,85974,3883,425,1512.57,44525.94
CAMP2117,Clearance Event,Meta Ads,10/09/2024,81413,4826,332,4909.49,17700.4
CAMP2118,New Product Launch,Meta Ads,24/12/2024,18779,1401,169,4312.54,15672.98
CAMP2119,Retargeting Campaign,Meta Ads,12/01/2024,148639,5568,417,2472.42,22864.41
CAMP2120,Flash Sale,Email Marketing,06/02/2024,143371,8727,494,4630.71,44514.77
CAMP2121,Flash Sale,Google Ads,08/03/2024,89782,5625,536,4064.34,56269.8
CAMP2122,Retargeting Campaign,Email Marketing,01/12/2024,47911,2414,186,2515.72,20408.26
CAMP2123,New Product Launch,Meta Ads,15/02/2025,56289,3460,73,3684.6,5662.48
CAMP2124,Summer Sale,Email Marketing,06/08/2024,49098,3673,119,4875.96,4517.63
CAMP2125,Winter Promo,Google Ads,20/09/2024,93732,4830,705,3209.47,42581.58
CAMP2126,Winter Promo,Google Ads,03/05/2024,108978,4817,527,4781.87,44942.4
CAMP2127,Flash Sale,Google Ads,02/02/2025,126549,8927,933,1521.04,79603.14
CAMP2128,Brand Awareness,Google Ads,02/03/2024,35573,561,46,3410.2,3264.84
CAMP2129,Winter Promo,Affiliate,20/10/2024,130697,3811,445,4012.85,16958.8
CAMP2130,Clearance Event,Email Marketing,01/06/2024,37829,641,18,4562.63,1791.4
CAMP2131,Summer Sale,Email Marketing,20/02/2025,10176,382,48,3960.68,3504.42
CAMP2132,Holiday Deals,Affiliate,26/10/2024,146290,8771,1076,795.63,102541.53
CAMP2133,Holiday Deals,Meta Ads,02/11/2024,52169,541,42,1708.62,1004.4
CAMP2134,New Product Launch,Meta Ads,14/02/2024,72308,5032,123,4903.66,8685.62
CAMP2135,Brand Awareness,Affiliate,28/03/2024,115900,9086,959,1392.02,23607.34
CAMP2136,Retargeting Campaign,Affiliate,15/08/2024,41662,2099,231,2708.8,27397.05
CAMP2137,Brand Awareness,Affiliate,02/10/2024,138848,3427,112,4134.86,4895.52
CAMP2138,New Product Launch,Meta Ads,02/06/2024,61416,4730,464,1236.99,25940.62
CAMP2139,Summer Sale,Affiliate,04/08/2024,24492,1187,63,3318.89,2288.91
CAMP2140,Clearance Event,Google Ads,10/05/2024,116501,8832,341,1178.06,28288.28
CAMP2141,Retargeting Campaign,Meta Ads,31/12/2024,102554,5071,528,2654.85,19221.47
CAMP2142,Summer Sale,TikTok Ads,07/02/2025,118672,4334,629,1387.99,29570.88
CAMP2143,Holiday Deals,Affiliate,27/07/2024,22290,736,23,4564.38,2249.56
CAMP2144,Summer Sale,Meta Ads,20/05/2024,7585,127,18,1266.68,2073.21
CAMP2145,Holiday Deals,Meta Ads,26/09/2024,85360,4371,545,658.59,29915.06
CAMP2146,Retargeting Campaign,Affiliate,18/05/2024,30969,2253,95,4743.25,5600.85
CAMP2147,Brand Awareness,Affiliate,09/10/2024,110552,4795,175,245.59,12487.39
CAMP2148,Summer Sale,Meta Ads,14/03/2024,104300,5186,283,4608.52,23749.18
CAMP2149,Brand Awareness,Meta Ads,13/12/2024,114640,6818,298,4933.98,29754.37
CAMP2150,Retargeting Campaign,TikTok Ads,07/08/2024,141470,10740,1445,4107.31,72999.58
CAMP2151,Holiday Deals,TikTok Ads,27/07/2024,86982,6016,616,568.13,27106.26
CAMP2152,Holiday Deals,Meta Ads,21/10/2024,20050,319,18,4662.03,1815.02
CAMP2153,Winter Promo,Email Marketing,12/12/2024,138348,10413,392,2589.46,34696.78
CAMP2154,Holiday Deals,Email Marketing,08/01/2024,54855,4046,473,3627.97,42692.59
CAMP2155,Brand Awareness,Meta Ads,13/01/2025,143441,8303,211,2353.53,7776.03
CAMP2156,New Product Launch,Meta Ads,08/02/2024,101220,6959,603,4771.92,37550.15
CAMP2157,Flash Sale,Meta Ads,10/07/2024,34683,1167,126,4192.29,13239.79
CAMP2158,Holiday Deals,TikTok Ads,02/06/2024,131648,4021,191,3742.52,14684.88
CAMP2159,New Product Launch,TikTok Ads,25/11/2024,140142,9501,233,2422.67,19053.54
CAMP2160,Clearance Event,Google Ads,01/07/2024,6544,347,21,1898.69,430.82
CAMP2161,Summer Sale,Email Marketing,30/06/2024,7323,125,10,606.77,714.32
CAMP2162,Summer Sale,Email Marketing,04/03/2024,132772,1391,166,1400.65,11133.6
CAMP2163,Brand Awareness,TikTok Ads,05/07/2024,117287,8497,762,1493.51,90629.94
CAMP2164,Clearance Event,Meta Ads,12/03/2024,97730,6088,126,4441.17,11456.16
CAMP2165,Holiday Deals,Meta Ads,25/05/2024,15552,301,22,1789.82,509.53
CAMP2166,New Product Launch,Email Marketing,06/12/2024,74677,1367,114,2578.72,10051.8
CAMP2167,Summer Sale,TikTok Ads,19/01/2025,109825,4956,694,4246.7,40866.09
CAMP2168,Holiday Deals,Google Ads,09/02/2025,10544,198,12,265.51,1061.33
CAMP2169,Winter Promo,TikTok Ads,07/08/2024,7104,287,16,2532.46,1537.44
CAMP2170,New Product Launch,Affiliate,19/03/2024,139018,3208,181,752.1,8389.91
CAMP2171,New Product Launch,Email Marketing,11/04/2024,129228,7682,962,3565.5,67564.53
CAMP2172,Summer Sale,Meta Ads,29/10/2024,43987,1146,42,384.16,4999.67
CAMP2173,Summer Sale,Email Marketing,10/01/2024,57335,938,24,2155.03,1215.47
CAMP2174,New Product Launch,Meta Ads,21/06/2024,116693,5081,438,3290.59,22087.9
CAMP2175,Retargeting Campaign,TikTok Ads,23/05/2024,97018,5802,302,4496.51,11528.9
CAMP2176,Winter Promo,Google Ads,04/12/2024,89315,2218,180,4560.71,5413.71
CAMP2177,Summer Sale,TikTok Ads,08/09/2024,100310,3350,115,3410.95,10154.06
CAMP2178,Summer Sale,TikTok Ads,03/07/2024,99734,6184,597,3102.63,26163.66
CAMP2179,Retargeting Campaign,Meta Ads,26/10/2024,105676,1702,57,3221.88,4570.46
CAMP2180,Winter Promo,Affiliate,01/12/2024,54921,1290,100,673.46,11418.18
CAMP2181,Brand Awareness,TikTok Ads,06/01/2025,129308,10250,474,3659.69,11556.65
CAMP2182,New Product Launch,Email Marketing,08/10/2024,71198,5155,611,4261.22,46457.14
CAMP2183,Brand Awareness,TikTok Ads,17/08/2024,35783,2639,76,2211.22,8598.13
CAMP2184,Winter Promo,Meta Ads,02/11/2024,76866,4517,166,418.14,12718.5
CAMP2185,New Product Launch,Email Marketing,10/09/2024,144583,10253,1500,994.49,142609.17
CAMP2186,Flash Sale,Affiliate,03/02/2025,107300,4083,225,1083.52,8100.07
CAMP2187,New Product Launch,Affiliate,22/12/2024,7322,523,64,2386.12,5809.63
CAMP2188,Retargeting Campaign,TikTok Ads,22/04/2024,82689,4926,452,1021.32,11101.68
CAMP2189,New Product Launch,TikTok Ads,21/01/2024,43833,3328,186,838.26,19964.92
CAMP2190,Winter Promo,Meta Ads,25/02/2025,60043,2847,57,1867.82,4589.41
CAMP2191,Brand Awareness,TikTok Ads,12/02/2024,148989,4243,158,4512.01,7819.35
CAMP2192,Winter Promo,Google Ads,25/02/2025,98187,2488,361,1048.33,42294.93
CAMP2193,Holiday Deals,Email Marketing,30/11/2024,72461,5137,526,2844.21,53486.15
CAMP2194,New Product Launch,TikTok Ads,17/05/2024,58456,2964,370,3813.91,13158.73
CAMP2195,New Product Launch,Email Marketing,07/07/2024,43884,3210,103,1071.27,3965.79
CAMP2196,Summer Sale,Meta Ads,18/10/2024,133586,10157,441,1553.81,22498.07
CAMP2197,Summer Sale,Email Marketing,17/12/2024,54243,806,23,1377.22,2551
CAMP2198,Flash Sale,Google Ads,05/01/2025,143091,2806,329,256.58,9861.12
CAMP2199,Flash Sale,Google Ads,26/02/2024,8552,542,56,409.95,2510.72
CAMP2200,Holiday Deals,TikTok Ads,14/03/2024,8538,558,11,3999.97,816.61
CAMP2201,Brand Awareness,Google Ads,13/04/2024,41498,1810,168,2332.77,6100.83
CAMP2202,Brand Awareness,Email Marketing,20/03/2024,68913,958,105,3211.93,3392.29
CAMP2203,Winter Promo,Google Ads,05/10/2024,82788,1422,192,2193.37,3863.24
CAMP2204,New Product Launch,Google Ads,26/04/2024,116970,4325,285,1576.86,31968.19
CAMP2205,Flash Sale,Google Ads,08/09/2024,49448,3923,192,4791.04,9250.83
CAMP2206,Holiday Deals,Affiliate,19/06/2024,36024,1269,177,607.06,4307.24
CAMP2207,Summer Sale,Meta Ads,07/08/2024,144062,4817,209,2241.17,22846.16
CAMP2208,Retargeting Campaign,Affiliate,22/02/2025,80236,2759,92,4597.92,7927.93
